prov	city	area	adcode	zipcode
四川省	甘孜藏族自治州	色达县	513333	626600
四川省	甘孜藏族自治州	理塘县	513334	627500
四川省	甘孜藏族自治州	巴塘县	513335	627600
四川省	甘孜藏族自治州	乡城县	513336	627800
四川省	甘孜藏族自治州	稻城县	513337	627700
四川省	甘孜藏族自治州	得荣县	513338	627900
四川省	凉山彝族自治州	西昌市	513401	615000
四川省	凉山彝族自治州	会理市	513402	615100
四川省	凉山彝族自治州	木里藏族自治县	513422	615800
四川省	凉山彝族自治州	盐源县	513423	615700
四川省	凉山彝族自治州	德昌县	513424	615500
四川省	凉山彝族自治州	会东县	513426	615200
四川省	凉山彝族自治州	宁南县	513427	615400
四川省	凉山彝族自治州	普格县	513428	615300
四川省	凉山彝族自治州	布拖县	513429	616300
四川省	凉山彝族自治州	金阳县	513430	616200
四川省	凉山彝族自治州	昭觉县	513431	616100
四川省	凉山彝族自治州	喜德县	513432	616700
四川省	凉山彝族自治州	冕宁县	513433	615600
四川省	凉山彝族自治州	越西县	513434	616600
四川省	凉山彝族自治州	甘洛县	513435	616800
四川省	凉山彝族自治州	美姑县	513436	616400
四川省	凉山彝族自治州	雷波县	513437	616500
贵州省	贵阳市	南明区	520102	550000
贵州省	贵阳市	云岩区	520103	550000
贵州省	贵阳市	花溪区	520111	550000
贵州省	贵阳市	乌当区	520112	550000
贵州省	贵阳市	白云区	520113	550000
贵州省	贵阳市	观山湖区	520115	550000
贵州省	贵阳市	开阳县	520121	550300
贵州省	贵阳市	息烽县	520122	551100
贵州省	贵阳市	修文县	520123	550200
贵州省	贵阳市	清镇市	520181	551400
贵州省	六盘水市	钟山区	520201	553000
贵州省	六盘水市	六枝特区	520203	553400
贵州省	六盘水市	水城区	520204	553000
贵州省	六盘水市	盘州市	520281	553500
贵州省	遵义市	红花岗区	520302	563000
贵州省	遵义市	汇川区	520303	563100
贵州省	遵义市	播州区	520304	562400
贵州省	遵义市	桐梓县	520322	563200
贵州省	遵义市	绥阳县	520323	563300
贵州省	遵义市	正安县	520324	563400
贵州省	遵义市	道真仡佬族苗族自治县	520325	563500
贵州省	遵义市	务川仡佬族苗族自治县	520326	564300
贵州省	遵义市	凤冈县	520327	564200
贵州省	遵义市	湄潭县	520328	564100
贵州省	遵义市	余庆县	520329	564400
贵州省	遵义市	习水县	520330	564600
贵州省	遵义市	赤水市	520381	564700
贵州省	遵义市	仁怀市	520382	564500
贵州省	安顺市	西秀区	520402	561000
贵州省	安顺市	平坝区	520403	561100
贵州省	安顺市	普定县	520422	562100
贵州省	安顺市	镇宁布依族苗族自治县	520423	561200
贵州省	安顺市	关岭布依族苗族自治县	520424	561300
贵州省	安顺市	紫云苗族布依族自治县	520425	550800
贵州省	毕节市	七星关区	520502	551700
贵州省	毕节市	大方县	520521	551600
贵州省	毕节市	金沙县	520523	551800
贵州省	毕节市	织金县	520524	552100
贵州省	毕节市	纳雍县	520525	553300
贵州省	毕节市	威宁彝族回族苗族自治县	520526	553100
贵州省	毕节市	赫章县	520527	553200
贵州省	毕节市	黔西市	520581	551500
贵州省	铜仁市	碧江区	520602	554300
贵州省	铜仁市	万山区	520603	554200
贵州省	铜仁市	江口县	520621	554400
贵州省	铜仁市	玉屏侗族自治县	520622	554000
贵州省	铜仁市	石阡县	520623	555100
贵州省	铜仁市	思南县	520624	565100
贵州省	铜仁市	印江土家族苗族自治县	520625	555200
贵州省	铜仁市	德江县	520626	565200
贵州省	铜仁市	沿河土家族自治县	520627	565300
贵州省	铜仁市	松桃苗族自治县	520628	554100
贵州省	黔西南布依族苗族自治州	兴义市	522301	562400
贵州省	黔西南布依族苗族自治州	兴仁市	522302	562300
贵州省	黔西南布依族苗族自治州	普安县	522323	561500
贵州省	黔西南布依族苗族自治州	晴隆县	522324	561400
贵州省	黔西南布依族苗族自治州	贞丰县	522325	562200
贵州省	黔西南布依族苗族自治州	望谟县	522326	552300
贵州省	黔西南布依族苗族自治州	册亨县	522327	552200
贵州省	黔西南布依族苗族自治州	安龙县	522328	552400
贵州省	黔东南苗族侗族自治州	凯里市	522601	556000
贵州省	黔东南苗族侗族自治州	黄平县	522622	556100
贵州省	黔东南苗族侗族自治州	施秉县	522623	556200
贵州省	黔东南苗族侗族自治州	三穗县	522624	556500
贵州省	黔东南苗族侗族自治州	镇远县	522625	557700
贵州省	黔东南苗族侗族自治州	岑巩县	522626	557800
贵州省	黔东南苗族侗族自治州	天柱县	522627	556600
贵州省	黔东南苗族侗族自治州	锦屏县	522628	556700
贵州省	黔东南苗族侗族自治州	剑河县	522629	556400
贵州省	黔东南苗族侗族自治州	台江县	522630	556300
贵州省	黔东南苗族侗族自治州	黎平县	522631	557300
贵州省	黔东南苗族侗族自治州	榕江县	522632	557200
贵州省	黔东南苗族侗族自治州	从江县	522633	557400
贵州省	黔东南苗族侗族自治州	雷山县	522634	557100
贵州省	黔东南苗族侗族自治州	麻江县	522635	557600
贵州省	黔东南苗族侗族自治州	丹寨县	522636	557500
贵州省	黔南布依族苗族自治州	都匀市	522701	558000
贵州省	黔南布依族苗族自治州	福泉市	522702	550500
贵州省	黔南布依族苗族自治州	荔波县	522722	558400
贵州省	黔南布依族苗族自治州	贵定县	522723	551300
贵州省	黔南布依族苗族自治州	瓮安县	522725	550400
贵州省	黔南布依族苗族自治州	独山县	522726	558200
贵州省	黔南布依族苗族自治州	平塘县	522727	558300
贵州省	黔南布依族苗族自治州	罗甸县	522728	550100
贵州省	黔南布依族苗族自治州	长顺县	522729	550700
贵州省	黔南布依族苗族自治州	龙里县	522730	551200
贵州省	黔南布依族苗族自治州	惠水县	522731	550600
贵州省	黔南布依族苗族自治州	三都水族自治县	522732	558100
云南省	昆明市	五华区	530102	650000
云南省	昆明市	盘龙区	530103	650200
云南省	昆明市	官渡区	530111	650200
云南省	昆明市	西山区	530112	650100
云南省	昆明市	东川区	530113	654100
云南省	昆明市	呈贡区	530114	650500
云南省	昆明市	晋宁区	530115	650600
云南省	昆明市	富民县	530124	650400
云南省	昆明市	宜良县	530125	652100
云南省	昆明市	石林彝族自治县	530126	652200
云南省	昆明市	嵩明县	530127	651700
云南省	昆明市	禄劝彝族苗族自治县	530128	651500
云南省	昆明市	寻甸回族彝族自治县	530129	655200
云南省	昆明市	安宁市	530181	650300
云南省	曲靖市	麒麟区	530302	655000
云南省	曲靖市	沾益区	530303	655300
云南省	曲靖市	马龙区	530304	655100
云南省	曲靖市	陆良县	530322	655600
云南省	曲靖市	师宗县	530323	655700
云南省	曲靖市	罗平县	530324	655800
云南省	曲靖市	富源县	530325	655500
云南省	曲靖市	会泽县	530326	654200
云南省	曲靖市	宣威市	530381	655400
云南省	玉溪市	红塔区	530402	653100
云南省	玉溪市	江川区	530403	652600
云南省	玉溪市	通海县	530423	652700
云南省	玉溪市	华宁县	530424	652800
云南省	玉溪市	易门县	530425	651100
云南省	玉溪市	峨山彝族自治县	530426	653200
云南省	玉溪市	新平彝族傣族自治县	530427	653400
云南省	玉溪市	元江哈尼族彝族傣族自治县	530428	653300
云南省	玉溪市	澄江市	530481	652500
云南省	保山市	隆阳区	530502	678000
云南省	保山市	施甸县	530521	678200
云南省	保山市	龙陵县	530523	678300
云南省	保山市	昌宁县	530524	678100
云南省	保山市	腾冲市	530581	679100
云南省	昭通市	昭阳区	530602	657000
云南省	昭通市	鲁甸县	530621	657100
云南省	昭通市	巧家县	530622	654600
云南省	昭通市	盐津县	530623	657500
云南省	昭通市	大关县	530624	657400
云南省	昭通市	永善县	530625	657300
云南省	昭通市	绥江县	530626	657700
云南省	昭通市	镇雄县	530627	657200
云南省	昭通市	彝良县	530628	657600
云南省	昭通市	威信县	530629	657900
云南省	昭通市	水富市	530681	657800
云南省	丽江市	古城区	530702	674100
云南省	丽江市	玉龙纳西族自治县	530721	674100
云南省	丽江市	永胜县	530722	674200
云南省	丽江市	华坪县	530723	674800
云南省	丽江市	宁蒗彝族自治县	530724	674300
云南省	普洱市	思茅区	530802	665000
云南省	普洱市	宁洱哈尼族彝族自治县	530821	665100
云南省	普洱市	墨江哈尼族自治县	530822	654800
云南省	普洱市	景东彝族自治县	530823	676200
云南省	普洱市	景谷傣族彝族自治县	530824	666400
云南省	普洱市	镇沅彝族哈尼族拉祜族自治县	530825	666500
云南省	普洱市	江城哈尼族彝族自治县	530826	665900
云南省	普洱市	孟连傣族拉祜族佤族自治县	530827	665800
云南省	普洱市	澜沧拉祜族自治县	530828	665600
云南省	普洱市	西盟佤族自治县	530829	665700
云南省	临沧市	临翔区	530902	677000
云南省	临沧市	凤庆县	530921	675900
云南省	临沧市	云县	530922	675800
云南省	临沧市	永德县	530923	677600
云南省	临沧市	镇康县	530924	677700
云南省	临沧市	双江拉祜族佤族布朗族傣族自治县	530925	677300
云南省	临沧市	耿马傣族佤族自治县	530926	677500
云南省	临沧市	沧源佤族自治县	530927	677400
云南省	楚雄彝族自治州	楚雄市	532301	675000
云南省	楚雄彝族自治州	禄丰市	532302	651200
云南省	楚雄彝族自治州	双柏县	532322	675100
云南省	楚雄彝族自治州	牟定县	532323	675500
云南省	楚雄彝族自治州	南华县	532324	675200
云南省	楚雄彝族自治州	姚安县	532325	675300
云南省	楚雄彝族自治州	大姚县	532326	675400
云南省	楚雄彝族自治州	永仁县	532327	651400
云南省	楚雄彝族自治州	元谋县	532328	651300
云南省	楚雄彝族自治州	武定县	532329	651600
云南省	红河哈尼族彝族自治州	个旧市	532501	661000
云南省	红河哈尼族彝族自治州	开远市	532502	661600
云南省	红河哈尼族彝族自治州	蒙自市	532503	661100
云南省	红河哈尼族彝族自治州	弥勒市	532504	652300
云南省	红河哈尼族彝族自治州	屏边苗族自治县	532523	661200
云南省	红河哈尼族彝族自治州	建水县	532524	654300
云南省	红河哈尼族彝族自治州	石屏县	532525	662200
云南省	红河哈尼族彝族自治州	泸西县	532527	652400
云南省	红河哈尼族彝族自治州	元阳县	532528	662400
云南省	红河哈尼族彝族自治州	红河县	532529	654400
云南省	红河哈尼族彝族自治州	金平苗族瑶族傣族自治县	532530	661500
云南省	红河哈尼族彝族自治州	绿春县	532531	662500
云南省	红河哈尼族彝族自治州	河口瑶族自治县	532532	661300
云南省	文山壮族苗族自治州	文山市	532601	663000
云南省	文山壮族苗族自治州	砚山县	532622	663100
云南省	文山壮族苗族自治州	西畴县	532623	663500
云南省	文山壮族苗族自治州	麻栗坡县	532624	663600
云南省	文山壮族苗族自治州	马关县	532625	663700
云南省	文山壮族苗族自治州	丘北县	532626	663200
云南省	文山壮族苗族自治州	广南县	532627	663300
云南省	文山壮族苗族自治州	富宁县	532628	663400
云南省	西双版纳傣族自治州	景洪市	532801	666100
云南省	西双版纳傣族自治州	勐海县	532822	666200
云南省	西双版纳傣族自治州	勐腊县	532823	666300
云南省	大理白族自治州	大理市	532901	671000
云南省	大理白族自治州	漾濞彝族自治县	532922	672500
云南省	大理白族自治州	祥云县	532923	672100
云南省	大理白族自治州	宾川县	532924	671600
云南省	大理白族自治州	弥渡县	532925	675600
云南省	大理白族自治州	南涧彝族自治县	532926	675700
云南省	大理白族自治州	巍山彝族回族自治县	532927	672400
云南省	大理白族自治州	永平县	532928	672600
云南省	大理白族自治州	云龙县	532929	672700
云南省	大理白族自治州	洱源县	532930	671200
云南省	大理白族自治州	剑川县	532931	671300
云南省	大理白族自治州	鹤庆县	532932	671500
云南省	德宏傣族景颇族自治州	瑞丽市	533102	678600
云南省	德宏傣族景颇族自治州	芒市	533103	678400
云南省	德宏傣族景颇族自治州	梁河县	533122	679200
云南省	德宏傣族景颇族自治州	盈江县	533123	679300
云南省	德宏傣族景颇族自治州	陇川县	533124	678700
云南省	怒江傈僳族自治州	泸水市	533301	673200
云南省	怒江傈僳族自治州	福贡县	533323	673400
云南省	怒江傈僳族自治州	贡山独龙族怒族自治县	533324	673500
云南省	怒江傈僳族自治州	兰坪白族普米族自治县	533325	671400
云南省	迪庆藏族自治州	香格里拉市	533401	674400
云南省	迪庆藏族自治州	德钦县	533422	674500
云南省	迪庆藏族自治州	维西傈僳族自治县	533423	674600
西藏自治区	拉萨市	城关区	540102	850000
西藏自治区	拉萨市	堆龙德庆区	540103	851400
西藏自治区	拉萨市	达孜区	540104	850100
西藏自治区	拉萨市	林周县	540121	851600
西藏自治区	拉萨市	当雄县	540122	851500
西藏自治区	拉萨市	尼木县	540123	851300
西藏自治区	拉萨市	曲水县	540124	850600
西藏自治区	拉萨市	墨竹工卡县	540127	850200
西藏自治区	日喀则市	桑珠孜区	540202	857000
西藏自治区	日喀则市	南木林县	540221	857100
西藏自治区	日喀则市	江孜县	540222	857400
西藏自治区	日喀则市	定日县	540223	858200
西藏自治区	日喀则市	萨迦县	540224	857800
西藏自治区	日喀则市	拉孜县	540225	858100
西藏自治区	日喀则市	昂仁县	540226	858500
西藏自治区	日喀则市	谢通门县	540227	858900
西藏自治区	日喀则市	白朗县	540228	857300
西藏自治区	日喀则市	仁布县	540229	857200
西藏自治区	日喀则市	康马县	540230	857500
西藏自治区	日喀则市	定结县	540231	857900
西藏自治区	日喀则市	仲巴县	540232	858800
西藏自治区	日喀则市	亚东县	540233	857600
西藏自治区	日喀则市	吉隆县	540234	858700
西藏自治区	日喀则市	聂拉木县	540235	858300
西藏自治区	日喀则市	萨嘎县	540236	858600
西藏自治区	日喀则市	岗巴县	540237	857700
西藏自治区	昌都市	卡若区	540302	854000
西藏自治区	昌都市	江达县	540321	854100
西藏自治区	昌都市	贡觉县	540322	854200
西藏自治区	昌都市	类乌齐县	540323	855600
西藏自治区	昌都市	丁青县	540324	855700
西藏自治区	昌都市	察雅县	540325	854300
西藏自治区	昌都市	八宿县	540326	854600
西藏自治区	昌都市	左贡县	540327	854400
西藏自治区	昌都市	芒康县	540328	854500
西藏自治区	昌都市	洛隆县	540329	855400
西藏自治区	昌都市	边坝县	540330	855500
西藏自治区	林芝市	巴宜区	540402	860100
西藏自治区	林芝市	工布江达县	540421	860200
西藏自治区	林芝市	米林县	540422	860500
西藏自治区	林芝市	墨脱县	540423	860700
西藏自治区	林芝市	波密县	540424	860300
西藏自治区	林芝市	察隅县	540425	860600
西藏自治区	林芝市	朗县	540426	860400
西藏自治区	山南市	乃东区	540502	856100
西藏自治区	山南市	扎囊县	540521	850800
西藏自治区	山南市	贡嘎县	540522	850700
西藏自治区	山南市	桑日县	540523	856200
西藏自治区	山南市	琼结县	540524	856800
西藏自治区	山南市	曲松县	540525	856300
西藏自治区	山南市	措美县	540526	856900
西藏自治区	山南市	洛扎县	540527	851200
西藏自治区	山南市	加查县	540528	856400
西藏自治区	山南市	隆子县	540529	856600
西藏自治区	山南市	错那县	540530	856700
西藏自治区	山南市	浪卡子县	540531	851100
西藏自治区	那曲市	色尼区	540602	852000
西藏自治区	那曲市	嘉黎县	540621	852400
西藏自治区	那曲市	比如县	540622	852300
西藏自治区	那曲市	聂荣县	540623	853500
西藏自治区	那曲市	安多县	540624	853400
西藏自治区	那曲市	申扎县	540625	853100
西藏自治区	那曲市	索县	540626	852200
西藏自治区	那曲市	班戈县	540627	852500
西藏自治区	那曲市	巴青县	540628	852100
西藏自治区	那曲市	尼玛县	540629	853200
西藏自治区	那曲市	双湖县	540630	859000
西藏自治区	阿里地区	普兰县	542521	859500
西藏自治区	阿里地区	札达县	542522	859600
西藏自治区	阿里地区	噶尔县	542523	859400
西藏自治区	阿里地区	日土县	542524	859700
西藏自治区	阿里地区	革吉县	542525	859100
西藏自治区	阿里地区	改则县	542526	859200
西藏自治区	阿里地区	措勤县	542527	859300
陕西省	西安市	新城区	610102	710000
陕西省	西安市	碑林区	610103	710000
陕西省	西安市	莲湖区	610104	710000
陕西省	西安市	灞桥区	610111	710000
陕西省	西安市	未央区	610112	710000
陕西省	西安市	雁塔区	610113	710000
陕西省	西安市	阎良区	610114	710000
陕西省	西安市	临潼区	610115	710600
陕西省	西安市	长安区	610116	710100
陕西省	西安市	高陵区	610117	710200
陕西省	西安市	鄠邑区	610118	710300
陕西省	西安市	蓝田县	610122	710500
陕西省	西安市	周至县	610124	710400
陕西省	铜川市	王益区	610202	727000
陕西省	铜川市	印台区	610203	727000
陕西省	铜川市	耀州区	610204	727100
陕西省	铜川市	宜君县	610222	727200
陕西省	宝鸡市	渭滨区	610302	721000
陕西省	宝鸡市	金台区	610303	721000
陕西省	宝鸡市	陈仓区	610304	721300
陕西省	宝鸡市	凤翔区	610305	721400
陕西省	宝鸡市	岐山县	610323	722400
陕西省	宝鸡市	扶风县	610324	722200
陕西省	宝鸡市	眉县	610326	722300
陕西省	宝鸡市	陇县	610327	721200
陕西省	宝鸡市	千阳县	610328	721100
陕西省	宝鸡市	麟游县	610329	721500
陕西省	宝鸡市	凤县	610330	721700
陕西省	宝鸡市	太白县	610331	721600
陕西省	咸阳市	秦都区	610402	712000
陕西省	咸阳市	杨陵区	610403	712100
陕西省	咸阳市	渭城区	610404	712000
陕西省	咸阳市	三原县	610422	713800
陕西省	咸阳市	泾阳县	610423	713700
陕西省	咸阳市	乾县	610424	713300
陕西省	咸阳市	礼泉县	610425	713200
陕西省	咸阳市	永寿县	610426	713400
陕西省	咸阳市	长武县	610428	713600
陕西省	咸阳市	旬邑县	610429	711300
陕西省	咸阳市	淳化县	610430	711200
陕西省	咸阳市	武功县	610431	712200
陕西省	咸阳市	兴平市	610481	713100
陕西省	咸阳市	彬州市	610482	713500
陕西省	渭南市	临渭区	610502	714000
陕西省	渭南市	华州区	610503	714100
陕西省	渭南市	潼关县	610522	714300
陕西省	渭南市	大荔县	610523	715100
陕西省	渭南市	合阳县	610524	715300
陕西省	渭南市	澄城县	610525	715200
陕西省	渭南市	蒲城县	610526	715500
陕西省	渭南市	白水县	610527	715600
陕西省	渭南市	富平县	610528	711700
陕西省	渭南市	韩城市	610581	715400
陕西省	渭南市	华阴市	610582	714200
陕西省	延安市	宝塔区	610602	716000
陕西省	延安市	安塞区	610603	717400
陕西省	延安市	延长县	610621	717100
陕西省	延安市	延川县	610622	717200
陕西省	延安市	志丹县	610625	717500
陕西省	延安市	吴起县	610626	717600
陕西省	延安市	甘泉县	610627	716100
陕西省	延安市	富县	610628	727500
陕西省	延安市	洛川县	610629	727400
陕西省	延安市	宜川县	610630	716200
陕西省	延安市	黄龙县	610631	715700
陕西省	延安市	黄陵县	610632	727300
陕西省	延安市	子长市	610681	717300
陕西省	汉中市	汉台区	610702	723000
陕西省	汉中市	南郑区	610703	723100
陕西省	汉中市	城固县	610722	723200
陕西省	汉中市	洋县	610723	723300
陕西省	汉中市	西乡县	610724	723500
陕西省	汉中市	勉县	610725	724200
陕西省	汉中市	宁强县	610726	724400
陕西省	汉中市	略阳县	610727	724300
陕西省	汉中市	镇巴县	610728	723600
陕西省	汉中市	留坝县	610729	724100
陕西省	汉中市	佛坪县	610730	723400
陕西省	榆林市	榆阳区	610802	719000
陕西省	榆林市	横山区	610803	719100
陕西省	榆林市	府谷县	610822	719400
陕西省	榆林市	靖边县	610824	718500
陕西省	榆林市	定边县	610825	718600
陕西省	榆林市	绥德县	610826	718000
陕西省	榆林市	米脂县	610827	718100
陕西省	榆林市	佳县	610828	719200
陕西省	榆林市	吴堡县	610829	718200
陕西省	榆林市	清涧县	610830	718300
陕西省	榆林市	子洲县	610831	718400
陕西省	榆林市	神木市	610881	719300
陕西省	安康市	汉滨区	610902	725000
陕西省	安康市	汉阴县	610921	725100
陕西省	安康市	石泉县	610922	725200
陕西省	安康市	宁陕县	610923	711600
陕西省	安康市	紫阳县	610924	725300
陕西省	安康市	岚皋县	610925	725400
陕西省	安康市	平利县	610926	725500
陕西省	安康市	镇坪县	610927	725600
陕西省	安康市	白河县	610929	725800
陕西省	安康市	旬阳市	610981	725700
陕西省	商洛市	商州区	611002	726000
陕西省	商洛市	洛南县	611021	726100
陕西省	商洛市	丹凤县	611022	726200
陕西省	商洛市	商南县	611023	726300
陕西省	商洛市	山阳县	611024	726400
陕西省	商洛市	镇安县	611025	711500
陕西省	商洛市	柞水县	611026	711400
甘肃省	兰州市	城关区	620102	730000
甘肃省	兰州市	七里河区	620103	730000
甘肃省	兰州市	西固区	620104	730000
甘肃省	兰州市	安宁区	620105	730000
甘肃省	兰州市	红古区	620111	730000
甘肃省	兰州市	永登县	620121	730300
甘肃省	兰州市	皋兰县	620122	730200
甘肃省	兰州市	榆中县	620123	730100
甘肃省	嘉峪关市	市辖区	620201	735100
甘肃省	金昌市	金川区	620302	737100
甘肃省	金昌市	永昌县	620321	737200
甘肃省	白银市	白银区	620402	730900
甘肃省	白银市	平川区	620403	730900
甘肃省	白银市	靖远县	620421	730600
甘肃省	白银市	会宁县	620422	730700
甘肃省	白银市	景泰县	620423	730400
甘肃省	天水市	秦州区	620502	741000
甘肃省	天水市	麦积区	620503	741000
甘肃省	天水市	清水县	620521	741400
甘肃省	天水市	秦安县	620522	741600
甘肃省	天水市	甘谷县	620523	741200
甘肃省	天水市	武山县	620524	741300
甘肃省	天水市	张家川回族自治县	620525	741500
甘肃省	武威市	凉州区	620602	733000
甘肃省	武威市	民勤县	620621	733300
甘肃省	武威市	古浪县	620622	733100
甘肃省	武威市	天祝藏族自治县	620623	733200
甘肃省	张掖市	甘州区	620702	734000
甘肃省	张掖市	肃南裕固族自治县	620721	734400
甘肃省	张掖市	民乐县	620722	734500
甘肃省	张掖市	临泽县	620723	734200
甘肃省	张掖市	高台县	620724	734300
甘肃省	张掖市	山丹县	620725	734100
甘肃省	平凉市	崆峒区	620802	744000
甘肃省	平凉市	泾川县	620821	744300
甘肃省	平凉市	灵台县	620822	744400
甘肃省	平凉市	崇信县	620823	744200
甘肃省	平凉市	庄浪县	620825	744600
甘肃省	平凉市	静宁县	620826	743400
甘肃省	平凉市	华亭市	620881	744100
甘肃省	酒泉市	肃州区	620902	735000
甘肃省	酒泉市	金塔县	620921	735300
甘肃省	酒泉市	瓜州县	620922	736100
甘肃省	酒泉市	肃北蒙古族自治县	620923	736300
甘肃省	酒泉市	阿克塞哈萨克族自治县	620924	736400
甘肃省	酒泉市	玉门市	620981	735200
甘肃省	酒泉市	敦煌市	620982	736200
甘肃省	庆阳市	西峰区	621002	745000
甘肃省	庆阳市	庆城县	621021	745100
甘肃省	庆阳市	环县	621022	745700
甘肃省	庆阳市	华池县	621023	745600
甘肃省	庆阳市	合水县	621024	745400
甘肃省	庆阳市	正宁县	621025	745300
甘肃省	庆阳市	宁县	621026	745200
甘肃省	庆阳市	镇原县	621027	744500
甘肃省	定西市	安定区	621102	743000
甘肃省	定西市	通渭县	621121	743300
甘肃省	定西市	陇西县	621122	748100
甘肃省	定西市	渭源县	621123	748200
甘肃省	定西市	临洮县	621124	730500
甘肃省	定西市	漳县	621125	748300
甘肃省	定西市	岷县	621126	748400
甘肃省	陇南市	武都区	621202	746000
甘肃省	陇南市	成县	621221	742500
甘肃省	陇南市	文县	621222	746400
甘肃省	陇南市	宕昌县	621223	748500
甘肃省	陇南市	康县	621224	746500
甘肃省	陇南市	西和县	621225	742100
甘肃省	陇南市	礼县	621226	742200
甘肃省	陇南市	徽县	621227	742300
甘肃省	陇南市	两当县	621228	742400
甘肃省	临夏回族自治州	临夏市	622901	731800
甘肃省	临夏回族自治州	临夏县	622921	731800
甘肃省	临夏回族自治州	康乐县	622922	731500
甘肃省	临夏回族自治州	永靖县	622923	731600
甘肃省	临夏回族自治州	广河县	622924	731300
甘肃省	临夏回族自治州	和政县	622925	731200
甘肃省	临夏回族自治州	东乡族自治县	622926	731400
甘肃省	临夏回族自治州	积石山保安族东乡族撒拉族自治县	622927	731700
甘肃省	甘南藏族自治州	合作市	623001	747000
甘肃省	甘南藏族自治州	临潭县	623021	747500
甘肃省	甘南藏族自治州	卓尼县	623022	747600
甘肃省	甘南藏族自治州	舟曲县	623023	746300
甘肃省	甘南藏族自治州	迭部县	623024	747400
甘肃省	甘南藏族自治州	玛曲县	623025	747300
甘肃省	甘南藏族自治州	碌曲县	623026	747200
甘肃省	甘南藏族自治州	夏河县	623027	747100
青海省	西宁市	城东区	630102	810000
青海省	西宁市	城中区	630103	810000
青海省	西宁市	城西区	630104	810000
青海省	西宁市	城北区	630105	810000
青海省	西宁市	湟中区	630106	811600
青海省	西宁市	大通回族土族自治县	630121	810100
青海省	西宁市	湟源县	630123	812100
青海省	海东市	乐都区	630202	810700
青海省	海东市	平安区	630203	810600
青海省	海东市	民和回族土族自治县	630222	810800
青海省	海东市	互助土族自治县	630223	810500
青海省	海东市	化隆回族自治县	630224	810900
青海省	海东市	循化撒拉族自治县	630225	811100
青海省	海北藏族自治州	门源回族自治县	632221	810300
青海省	海北藏族自治州	祁连县	632222	810400
青海省	海北藏族自治州	海晏县	632223	812200
青海省	海北藏族自治州	刚察县	632224	812300
青海省	黄南藏族自治州	同仁市	632301	811300
青海省	黄南藏族自治州	尖扎县	632322	811200
青海省	黄南藏族自治州	泽库县	632323	811400
青海省	黄南藏族自治州	河南蒙古族自治县	632324	811500
青海省	海南藏族自治州	共和县	632521	813000
青海省	海南藏族自治州	同德县	632522	813200
青海省	海南藏族自治州	贵德县	632523	811700
青海省	海南藏族自治州	兴海县	632524	813300
青海省	海南藏族自治州	贵南县	632525	813100
青海省	果洛藏族自治州	玛沁县	632621	814000
青海省	果洛藏族自治州	班玛县	632622	814300
青海省	果洛藏族自治州	甘德县	632623	814100
青海省	果洛藏族自治州	达日县	632624	814200
青海省	果洛藏族自治州	久治县	632625	814400
青海省	果洛藏族自治州	玛多县	632626	813500
青海省	玉树藏族自治州	玉树市	632701	815000
青海省	玉树藏族自治州	杂多县	632722	815300
青海省	玉树藏族自治州	称多县	632723	815100
青海省	玉树藏族自治州	治多县	632724	815400
青海省	玉树藏族自治州	囊谦县	632725	815200
青海省	玉树藏族自治州	曲麻莱县	632726	815500
青海省	海西蒙古族藏族自治州	格尔木市	632801	816000
青海省	海西蒙古族藏族自治州	德令哈市	632802	817000
青海省	海西蒙古族藏族自治州	茫崖市	632803	817000
青海省	海西蒙古族藏族自治州	乌兰县	632821	817100
青海省	海西蒙古族藏族自治州	都兰县	632822	816100
青海省	海西蒙古族藏族自治州	天峻县	632823	817200
宁夏回族自治区	银川市	兴庆区	640104	750000
宁夏回族自治区	银川市	西夏区	640105	750000
宁夏回族自治区	银川市	金凤区	640106	750000
宁夏回族自治区	银川市	永宁县	640121	750100
宁夏回族自治区	银川市	贺兰县	640122	750200
宁夏回族自治区	银川市	灵武市	640181	750400
宁夏回族自治区	石嘴山市	大武口区	640202	753000
宁夏回族自治区	石嘴山市	惠农区	640205	753200
宁夏回族自治区	石嘴山市	平罗县	640221	753400
宁夏回族自治区	吴忠市	利通区	640302	751100
宁夏回族自治区	吴忠市	红寺堡区	640303	751900
宁夏回族自治区	吴忠市	盐池县	640323	751500
宁夏回族自治区	吴忠市	同心县	640324	751300
宁夏回族自治区	吴忠市	青铜峡市	640381	751600
宁夏回族自治区	固原市	原州区	640402	756000
宁夏回族自治区	固原市	西吉县	640422	756200
宁夏回族自治区	固原市	隆德县	640423	756300
宁夏回族自治区	固原市	泾源县	640424	756400
宁夏回族自治区	固原市	彭阳县	640425	756500
宁夏回族自治区	中卫市	沙坡头区	640502	755000
宁夏回族自治区	中卫市	中宁县	640521	755100
宁夏回族自治区	中卫市	海原县	640522	755200
新疆维吾尔自治区	乌鲁木齐市	天山区	650102	830000
新疆维吾尔自治区	乌鲁木齐市	沙依巴克区	650103	830000
新疆维吾尔自治区	乌鲁木齐市	新市区	650104	830000
新疆维吾尔自治区	乌鲁木齐市	水磨沟区	650105	830000
新疆维吾尔自治区	乌鲁木齐市	头屯河区	650106	830000
新疆维吾尔自治区	乌鲁木齐市	达坂城区	650107	830000
新疆维吾尔自治区	乌鲁木齐市	米东区	650109	831400
新疆维吾尔自治区	乌鲁木齐市	乌鲁木齐县	650121	830000
